summonerName,kills,assists,deaths,championName,lane,champExperience,dragonKills,baronKills,goldEarned,totalDamageDealtToChampions,totalHeal,totalMinionsKilled,turretTakedowns,turretsLost,visionScore,timePlayed,win
sarrios,5,4,6,Jhin,NONE,6390,0,0,6741,6202,684,17,0,0,0,473,False
sarrios,4,3,7,Kayle,NONE,6547,0,0,7682,3813,596,7,0,4,0,741,False
sarrios,2,6,6,Vladimir,NONE,6390,0,0,5582,5234,2162,3,0,4,0,558,False
sarrios,6,20,18,Hecarim,MIDDLE,19870,0,0,12863,14331,8831,22,3,1,0,1375,True
sarrios,5,15,12,Vi,NONE,10664,0,0,9192,11172,1112,5,2,4,0,923,False
A  Real  ΟG,1,10,8,Shaco,BOTTOM,8882,0,0,7408,19264,0,24,0,8,56,1788,False
A  Real  ΟG,4,2,9,Teemo,TOP,14378,0,0,12467,20506,3728,209,3,10,17,1882,False
A  Real  ΟG,8,4,9,Teemo,TOP,17678,0,0,14040,22308,4526,222,2,9,12,2031,False
A  Real  ΟG,10,8,4,Teemo,TOP,20230,0,0,15666,33691,6372,209,5,3,32,1978,True
A  Real  ΟG,6,7,9,Ekko,JUNGLE,12574,0,0,11719,18760,14692,38,0,10,28,1851,False
A  Real  ΟG,4,11,10,Sion,BOTTOM,11803,0,0,9162,20054,2010,62,0,10,45,1902,False
A  Real  ΟG,2,8,7,Ekko,JUNGLE,12485,1,0,9482,15217,12171,12,0,10,17,1888,False
A  Real  ΟG,10,3,2,Ekko,JUNGLE,10728,1,0,10108,12328,9109,20,2,0,25,1261,True
A  Real  ΟG,7,7,7,Ekko,JUNGLE,13119,2,0,10959,16199,15528,19,0,10,22,1838,False
A  Real  ΟG,1,6,7,LeeSin,JUNGLE,8687,0,0,7356,6610,9002,31,1,9,13,1430,False
LegionUno,3,7,7,Blitzcrank,BOTTOM,8486,0,0,6818,7721,596,29,0,8,33,1597,False
LegionUno,3,14,13,Milio,BOTTOM,11518,0,0,8762,8317,6201,20,1,8,62,1913,False
LegionUno,7,4,8,Tristana,BOTTOM,12797,0,0,13418,18425,5802,190,1,10,23,1847,False
LegionUno,13,39,19,Fizz,MIDDLE,26924,0,0,16245,41796,1580,14,0,4,0,1535,False
LegionUno,13,5,10,Lucian,BOTTOM,11864,0,0,13208,27668,1988,138,0,11,24,1871,False
LegionUno,3,9,4,Tristana,BOTTOM,15708,1,0,13209,13229,8818,216,6,5,23,2025,True
LegionUno,2,10,12,Senna,BOTTOM,10937,0,0,7740,15493,9149,42,0,11,22,1641,False
LegionUno,9,9,10,Senna,BOTTOM,15197,0,0,13513,34355,17129,50,2,7,73,2337,False
LegionUno,5,10,10,Senna,BOTTOM,8277,0,0,8703,14267,6710,36,0,11,52,1641,False
LegionUno,2,10,9,Senna,BOTTOM,11585,0,0,10268,11986,8693,77,2,7,49,1779,False
The weak tilt,3,21,10,Zyra,BOTTOM,14191,0,0,10954,24617,4061,33,2,5,68,2103,True
The weak tilt,7,4,8,Swain,BOTTOM,11256,0,0,10438,13611,4301,63,0,9,42,1771,False
The weak tilt,7,14,4,Swain,BOTTOM,11152,0,0,11276,26257,8458,40,2,3,51,1797,True
The weak tilt,4,20,3,Swain,BOTTOM,14593,0,0,11690,19915,19015,62,2,8,57,2101,True
The weak tilt,3,16,10,FiddleSticks,JUNGLE,11819,1,0,10145,18458,7615,27,0,9,80,1930,False
The weak tilt,6,11,3,Swain,BOTTOM,9048,0,1,8980,14790,4858,29,4,0,36,1440,True
The weak tilt,5,17,11,Brand,MIDDLE,12211,0,0,10953,19069,730,39,2,5,63,1722,True
The weak tilt,2,9,8,Swain,BOTTOM,6827,0,0,6352,10398,1580,11,0,7,34,1249,False
The weak tilt,4,21,3,Swain,BOTTOM,7777,0,0,7897,7452,4086,17,4,0,45,1379,True
The weak tilt,12,23,12,Brand,BOTTOM,20615,2,0,16691,38803,2749,49,3,9,95,2668,True
Lokito,6,35,14,Kayle,NONE,18422,0,0,12817,39624,6109,48,0,4,0,1074,False
Lokito,17,24,19,AurelionSol,TOP,28871,0,0,19108,63979,7109,85,1,4,0,1533,False
Lokito,10,6,8,Jinx,TOP,14712,0,0,14430,19585,6033,204,4,1,19,1834,True
Lokito,0,11,5,Soraka,BOTTOM,7838,0,0,6559,9231,23805,7,1,9,42,1720,False
Lokito,2,17,9,Lulu,BOTTOM,9284,0,0,8697,11295,4013,10,2,7,55,2018,False
Lokito,9,8,6,Jhin,BOTTOM,14274,0,0,14260,24051,6775,203,2,11,25,1990,False
Lokito,0,4,5,Senna,NONE,4773,0,0,4419,3952,2890,14,0,3,19,1069,False
Lokito,7,15,12,Jhin,BOTTOM,20139,0,0,16905,33002,10952,254,2,9,18,2560,True
Lokito,2,9,8,Jhin,BOTTOM,14721,0,1,11512,12825,5131,184,1,3,17,1978,True
Lokito,1,7,5,Brand,NONE,5368,0,0,5689,7919,1353,11,1,1,21,1195,True
AbyPtTine,6,7,9,Shen,TOP,9144,0,0,9070,12296,2369,63,1,9,10,1468,False
AbyPtTine,2,3,5,Shen,TOP,9177,0,0,5968,4468,1166,76,0,10,5,1357,False
AbyPtTine,5,4,10,Shen,TOP,9598,0,0,7744,10535,333,75,0,9,13,1558,False
AbyPtTine,1,10,8,Shen,TOP,8130,0,0,5395,7370,924,61,0,10,11,1350,False
AbyPtTine,3,27,17,Nasus,JUNGLE,23956,0,0,15452,42947,4301,97,1,4,0,1461,False
AbyPtTine,8,25,11,KogMaw,NONE,15990,0,0,11597,25853,990,38,0,4,0,1055,False
AbyPtTine,10,30,16,Morgana,MIDDLE,28577,0,0,17629,42913,6661,43,3,4,0,1537,True
AbyPtTine,20,14,11,Garen,NONE,21139,0,0,15985,32782,5079,40,4,0,0,1189,True
AbyPtTine,3,7,11,Jhin,BOTTOM,11592,0,0,9400,13525,4156,131,0,8,13,1858,False
AbyPtTine,0,0,0,Jhin,NONE,25,0,0,523,0,0,0,0,0,0,121,False
Bring it ornn,6,13,5,Nilah,BOTTOM,10284,0,0,9983,18295,3824,151,6,3,11,1327,True
Bring it ornn,8,9,7,Nilah,BOTTOM,14915,0,0,15221,25153,10482,217,8,4,22,1586,True
Bring it ornn,3,2,14,Nilah,MIDDLE,9832,0,0,8113,15950,2845,122,0,11,17,1478,False
Bring it ornn,7,12,11,Nilah,BOTTOM,17701,0,0,15764,28866,11299,216,5,4,23,2037,True
Bring it ornn,3,1,1,Nilah,NONE,8272,0,0,7510,8893,2271,146,1,0,8,952,True
Bring it ornn,7,1,9,Nilah,MIDDLE,9834,0,0,10393,18920,5931,157,1,11,15,1411,False
Bring it ornn,14,3,4,Nilah,TOP,21036,0,0,17449,34003,15165,237,4,1,37,1741,True
Bring it ornn,21,6,7,Nilah,TOP,15344,0,0,16366,30699,8058,174,5,1,20,1354,True
Bring it ornn,10,6,12,Jinx,BOTTOM,15985,0,0,18044,33837,3634,246,2,11,19,1931,False
Bring it ornn,13,2,9,Jinx,BOTTOM,11798,0,0,13638,32230,3632,169,2,7,18,1812,False
aXilo,3,2,8,Kaisa,NONE,6560,0,0,5708,6920,1075,84,0,10,5,999,False
aXilo,8,2,6,Kaisa,BOTTOM,9400,0,0,9329,9438,3524,116,4,0,6,1310,True
aXilo,6,16,9,Kaisa,MIDDLE,16838,0,0,13866,23803,5499,174,1,4,25,2268,True
aXilo,7,3,8,Kaisa,BOTTOM,11061,0,0,11426,13719,3347,143,6,4,15,1710,True
aXilo,8,6,10,Kaisa,TOP,13018,0,0,11899,20689,2080,166,6,4,13,2010,True
aXilo,2,5,5,Kaisa,BOTTOM,6429,0,0,6900,8317,1846,116,0,7,6,1329,False
aXilo,10,11,8,Kaisa,BOTTOM,15909,0,0,13063,14696,6191,181,2,5,14,2035,True
aXilo,8,9,7,Kaisa,MIDDLE,8504,0,0,9507,16509,3354,122,0,10,10,1328,False
aXilo,4,14,13,Lux,MIDDLE,13849,0,0,10156,19239,1989,132,0,9,17,2181,False
aXilo,6,9,9,Veigar,MIDDLE,15371,1,0,11120,21747,4031,124,2,3,8,1727,True
LajavoPseto,14,12,11,Shyvana,NONE,17113,0,0,13621,28131,975,52,0,4,0,999,False
LajavoPseto,0,3,2,Irelia,NONE,1837,0,0,2173,1276,304,6,0,0,0,153,False
LajavoPseto,10,47,12,Thresh,TOP,51661,0,0,22681,47822,10054,121,4,2,0,1924,True
LajavoPseto,18,39,14,Corki,TOP,28220,0,0,19491,58274,3729,89,2,4,0,1554,True
LajavoPseto,17,33,8,Veigar,NONE,23147,0,0,15377,40646,953,57,1,2,0,1191,True
LajavoPseto,29,25,15,Varus,TOP,26631,0,0,20436,46424,3350,64,2,1,0,1314,True
LajavoPseto,10,29,10,Thresh,TOP,23802,0,0,14896,22673,2754,36,3,4,0,1205,True
LajavoPseto,9,12,12,Vex,NONE,14422,0,0,11409,33340,1958,35,1,3,0,978,False
LajavoPseto,10,32,6,Malzahar,MIDDLE,21482,0,0,14256,40271,1635,59,1,2,0,1208,True
LajavoPseto,5,24,4,TwistedFate,NONE,11872,0,0,10247,13477,2914,27,0,2,0,815,False
Page of History,36,5,8,Shaco,JUNGLE,31753,0,3,27170,62748,17438,52,0,4,34,2694,True
Page of History,10,2,12,Kayn,JUNGLE,14877,0,0,13975,23454,16600,30,0,10,13,1959,False
Page of History,4,9,10,Lucian,BOTTOM,13502,0,0,11312,21473,6612,177,2,8,20,1832,False
Page of History,6,8,13,Caitlyn,BOTTOM,11930,0,0,10741,20581,4106,152,0,7,28,1813,False
Page of History,27,3,7,Kaisa,BOTTOM,13471,1,0,18105,44288,4415,142,4,1,13,1475,True
Page of History,9,9,3,Ezreal,BOTTOM,11054,0,0,12838,19183,5923,165,8,1,15,1543,True
Page of History,16,13,10,Jinx,BOTTOM,15573,0,0,16242,28145,6031,173,5,1,15,2044,True
